NOUN,ADJ,ADV,AUX,CONJ,CCONJ,DET,INTJ,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,text_word_count,text_unique_word_count,sents_count,ents_count,title_word_count,title_unique_word_count,avg_word_len,stdev_word_len,polarity,subjectivity
120,57,9,13,0,19,45,0,10,11,18,30,57,2,0,52,0,6,446,232,15,32,10,10,5.082677165354331,3.4010462362477383,0.161986531986532,0.37983164983164996
163,104,29,19,0,37,64,0,3,35,29,67,91,9,0,78,0,14,741,346,24,50,9,9,4.898081534772182,3.251804731245532,0.11347517730496455,0.33599290780141844
140,42,9,10,0,20,40,0,18,5,7,69,72,0,2,43,0,10,467,244,17,38,12,12,4.865313653136531,3.4564007158941483,0.06871250094934304,0.3033070365307208
283,111,16,35,0,64,65,1,19,22,31,564,144,9,1,109,7,236,1678,947,57,136,4,4,5.114145275805571,5.006178894550074,0.17961309523809524,0.3716269841269841
83,49,10,18,0,9,33,0,15,4,9,37,32,3,1,29,1,13,354,198,18,30,12,12,4.971649484536083,3.3675331390667727,0.15321442270809352,0.34042769466820105
179,67,17,24,0,23,46,2,20,17,17,66,80,2,1,69,1,16,661,310,29,57,13,12,5.056603773584905,3.3402672768985635,0.07973163588548204,0.35217619986850757
110,31,13,24,0,11,46,0,10,14,13,40,57,9,0,43,0,14,427,202,16,22,15,13,4.45979381443299,2.9648303434874883,0.05979707792207792,0.37357413419913416
66,17,10,13,0,14,26,0,10,6,12,9,23,1,1,28,0,4,244,151,11,15,18,17,4.713754646840148,3.024131248019644,0.029273989898989893,0.34172979797979797
81,24,15,21,0,15,23,0,8,9,26,25,37,1,3,35,0,8,338,187,22,26,12,12,4.111702127659575,2.617534978123908,0.11795131275650753,0.3157362118401079
132,67,9,11,0,21,33,3,8,14,14,30,57,4,0,54,1,12,471,261,17,30,9,8,5.387523629489603,4.097199167122047,0.06867913832199546,0.2733560090702948
86,31,3,7,0,15,14,1,7,11,10,30,35,3,0,38,3,9,308,174,13,30,12,12,5.290697674418604,3.881979835323783,0.24898415144177855,0.48578692493946724
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,,
60,36,13,13,0,12,21,0,3,9,11,54,41,1,1,37,2,15,327,168,13,47,7,7,4.789757412398922,3.266372927752489,0.058489360102263334,0.36984923678472065
123,49,16,19,0,24,43,0,3,9,12,15,51,1,0,48,0,4,407,210,12,14,14,13,5.139433551198257,3.275913237357972,0.11929824561403508,0.5192982456140353
114,37,7,18,0,23,60,0,0,20,15,73,57,2,0,43,0,7,477,226,16,32,27,26,4.697761194029851,3.1107403071862114,0.23455086580086582,0.4760101010101011
92,34,8,16,0,27,32,1,9,3,17,62,61,1,1,47,1,13,411,223,15,27,9,9,4.753164556962025,3.3398485404393976,0.1781088356088356,0.4480164280164281
203,66,15,31,0,24,76,0,49,10,15,91,96,4,1,61,7,28,770,330,38,92,12,12,4.7942857142857145,4.060324781647595,0.1571074380165289,0.4072520661157025
128,44,21,16,0,32,45,0,4,16,26,27,65,6,0,48,0,6,485,253,16,19,9,9,4.587703435804702,3.124817786967013,0.0,0.0
130,50,25,35,0,25,78,0,5,21,38,67,63,8,0,62,0,9,634,294,26,43,19,19,4.510729613733906,2.7821240488785057,0.19103535353535353,0.37743265993265995
166,54,14,23,0,18,64,0,44,7,11,63,74,3,1,51,7,22,623,299,29,76,12,12,4.813031161473088,4.2183859831188615,0.04687519687519688,0.4293044793044793
141,38,18,19,0,19,31,0,7,20,18,27,51,7,0,46,0,5,448,246,15,15,12,12,4.78698224852071,3.060972643360224,0.052656249999999995,0.26609375
79,29,9,20,0,10,41,0,6,9,13,33,41,9,0,44,0,6,359,205,14,31,13,13,4.870324189526184,3.1365812829637307,0.08815656565656567,0.35237373737373745
119,53,22,34,0,34,49,1,0,33,38,69,74,20,0,76,0,10,616,281,22,42,14,14,4.477568740955138,2.8983759359199777,0.12944907656446117,0.486629236148467
155,47,22,38,0,10,64,0,31,37,27,95,105,12,4,88,3,16,726,327,25,62,15,15,4.554491017964072,3.265301675862684,0.16668560606060606,0.37854166666666667
170,60,15,22,0,26,58,1,15,16,17,53,95,7,0,73,0,8,599,318,20,38,12,11,5.0,3.610698389112951,0.0807981972365534,0.3332325209037537
288,127,43,43,0,54,82,1,47,14,32,126,165,12,3,129,8,43,1192,591,43,108,13,13,4.804395604395604,3.876840554879347,0.11611081226465841,0.5410301237224316
150,63,15,29,0,26,56,0,22,6,6,87,83,2,2,53,0,17,604,297,22,79,13,12,4.728715728715729,3.0997386047258844,0.10976190476190477,0.47619047619047633
238,75,18,31,0,34,60,0,53,20,19,145,149,2,5,79,1,21,908,447,33,79,11,11,4.768649669499528,3.57690543944206,-0.06866666666666665,0.45233333333333325
250,84,25,48,0,26,74,1,42,30,21,136,106,5,3,107,0,20,983,423,45,115,14,13,4.639269406392694,2.9583506533592945,0.22064348845598852,0.4625077006327005
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,12,12,4.2,2.573367875415838,0.034303030303030294,0.20894805194805197
180,59,13,17,0,42,41,2,47,18,42,148,123,4,0,90,4,24,799,427,32,64,9,9,4.893318965517241,3.409871857055411,0.10005153343388638,0.46626948215183517
121,31,2,14,0,12,46,1,18,17,2,56,45,5,0,51,1,11,444,193,9,46,14,14,4.892276422764228,3.0625823569811583,0.0947157229895325,0.3281157114490448
126,40,4,14,0,20,36,0,16,20,21,147,133,10,0,66,8,28,606,350,19,67,9,9,4.686827956989247,3.730495424969454,0.08982886904761905,0.3330505952380953
151,58,21,32,0,20,61,0,8,17,17,84,105,15,0,55,0,18,627,276,16,33,11,11,4.615489130434782,3.9272609803837786,0.06418067226890757,0.3737188057040998
44,32,5,13,0,20,36,1,13,11,12,152,74,1,4,32,0,12,444,231,17,68,13,12,4.536259541984733,3.09823581105799,0.1399253074967361,0.44978025149453726
83,26,9,19,0,18,45,0,4,8,37,37,45,6,0,41,0,9,384,192,16,42,22,19,4.144186046511628,2.6013536305598204,0.0,0.0
137,54,11,16,0,38,76,0,11,26,15,118,81,2,1,66,0,13,669,314,20,91,21,17,4.829787234042553,3.263854575858652,0.1228994490358127,0.35145775941230495
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,13,4.2,2.573367875415838,0.13700680272108842,0.36222789115646253
146,50,25,46,0,30,47,0,21,17,30,90,99,19,0,81,5,25,696,364,28,54,12,12,4.754057428214732,3.5500967087810267,0.10182983682983682,0.31633903133903135
98,29,9,17,0,12,32,0,2,4,4,13,31,1,0,34,0,8,303,165,11,11,6,6,5.214925373134329,3.3357640019117185,-0.05141242937853108,0.34449152542372874
318,165,35,36,0,77,132,0,17,26,37,147,199,9,13,162,13,4,1370,561,36,87,9,9,4.766666666666667,3.2193203467285603,0.13056277056277055,0.23108225108225108
91,30,9,10,0,17,33,0,9,10,13,59,38,2,0,54,0,5,404,226,15,38,12,12,4.830699774266366,3.027140610946056,0.018858225108225105,0.33488455988455984
53,18,8,8,0,5,26,0,15,4,5,58,27,5,0,23,1,4,267,146,14,49,12,12,4.9358108108108105,3.247831300101135,0.0545188145188145,0.248005328005328
188,62,15,27,0,38,81,1,21,28,46,105,102,4,4,102,1,19,818,356,29,70,8,8,4.963203463203463,3.9436371558578696,0.0,0.0
184,65,18,26,0,16,54,1,12,26,24,81,77,7,0,72,0,17,680,311,33,46,16,16,4.957950065703022,3.295262628720225,0.11203030303030304,0.34934848484848485
130,64,20,19,0,17,57,1,12,18,19,62,60,6,1,62,0,17,574,273,18,42,17,15,4.878930817610063,3.2481800289882443,0.04321133412042502,0.4479338842975207
32,19,8,8,0,6,26,0,1,3,9,20,18,0,0,15,0,3,172,103,9,15,12,12,4.621052631578947,2.886490875428993,0.05888546878806617,0.36312540994359194
148,45,13,22,0,30,53,0,3,10,12,190,152,8,2,51,0,13,661,340,21,73,16,15,4.797794117647059,3.6324434523968936,0.09994414187962576,0.4730344923893311
140,68,10,20,0,19,53,1,19,13,16,45,67,6,0,53,0,8,526,282,19,46,10,10,4.988333333333333,3.422140992201577,0.12296296296296297,0.2555555555555556
37,11,4,10,0,7,25,0,1,9,17,27,18,5,0,27,0,4,207,124,5,21,15,14,4.564444444444445,2.9134199616629037,0.14058441558441556,0.3372294372294373
76,28,6,11,0,14,19,0,7,6,9,46,60,2,0,24,0,11,292,163,9,36,10,9,4.572237960339943,3.3321812113137232,0.12603030303030305,0.3857954545454544
208,71,24,26,0,32,54,0,34,11,19,96,110,15,1,79,0,18,776,395,24,66,11,11,4.956228956228956,3.441532995447828,0.1312607204116638,0.3479130931961121
194,77,23,34,0,30,78,0,37,14,18,80,92,9,4,66,0,15,767,375,28,77,17,16,4.7078521939953815,3.105670109120259,0.11959366391184574,0.40685261707988973
101,43,22,26,0,22,41,0,9,15,18,24,51,9,0,38,0,6,415,220,18,30,12,11,4.462025316455696,3.015750218070661,0.1061217767739507,0.36824063617541886
131,52,18,10,0,19,43,0,11,18,20,39,53,3,0,54,0,7,490,239,21,45,19,19,4.732110091743119,2.963282681851904,0.07026342451874366,0.31990881458966564
125,40,15,19,0,12,41,0,13,11,11,43,74,8,1,43,0,11,463,231,16,34,12,11,4.500924214417745,3.971483895149406,0.06666666666666667,0.2677083333333333
139,56,21,21,0,25,71,1,1,17,26,42,73,3,0,59,0,11,568,289,23,40,15,15,4.640186915887851,3.056382079496276,0.2353125,0.43113095238095234
301,114,68,61,0,42,128,1,30,23,33,82,136,13,1,106,0,8,1177,517,52,99,7,7,4.940774487471527,3.3744728745195705,0.16082792207792213,0.41686868686868694
191,60,13,25,0,20,63,0,12,16,10,35,72,2,1,55,0,7,587,283,24,34,12,12,4.856927710843373,3.285189612203517,0.11532647907647905,0.42326839826839824
177,45,14,15,0,26,50,0,12,5,7,52,55,2,0,52,0,9,549,261,21,30,13,13,5.186468646864687,3.3392058844409065,0.19716666666666666,0.5841130952380953
263,88,32,41,0,35,66,0,9,22,47,30,107,17,0,118,2,8,895,447,34,30,8,8,4.7601585728444,2.9523259552864887,0.1499554367201426,0.33946821152703505
115,39,9,10,0,21,53,2,14,12,11,67,70,2,0,59,1,15,488,262,19,43,16,13,4.666074600355239,3.3013590496182115,0.11325435825435824,0.37356557856557854
80,28,3,17,0,13,27,1,3,9,11,21,30,2,0,28,0,5,281,170,10,20,8,8,5.0,3.5777087639996634,-0.09234927398989899,0.451578282828283
159,66,24,27,0,34,61,0,11,20,36,66,96,8,0,92,3,23,709,341,32,59,9,9,4.949068322981367,3.398659342288979,0.015705449521238993,0.33899219201850783
174,62,30,26,0,33,43,0,11,21,23,31,89,9,0,76,0,11,616,320,25,31,20,20,4.544943820224719,3.079481982337259,0.11436100131752305,0.4613918690005647
64,34,11,15,0,14,41,0,2,15,25,34,33,4,0,39,0,5,342,171,14,27,13,13,4.611702127659575,2.911727327269639,0.08861268939393939,0.47928503787878785
93,36,8,14,0,19,38,1,15,15,13,43,47,1,1,45,1,9,392,206,17,36,15,13,5.02027027027027,3.7815094766871096,0.08042346693161913,0.4168269954682997
121,50,9,19,0,18,37,0,4,10,19,16,48,1,0,37,0,8,396,212,18,12,14,14,4.724215246636772,3.1002277826196205,0.13521984551396315,0.41965983363042186
169,39,17,21,0,20,52,0,6,18,20,37,48,2,0,57,0,6,520,257,22,22,15,14,4.92091388400703,3.0400614814889764,0.14004978354978354,0.43327705627705626
132,43,8,22,0,20,64,0,6,10,15,33,58,9,0,46,0,8,464,234,18,27,23,20,4.497164461247637,2.804300588912863,0.1470442126179831,0.33217834078489816
127,50,15,16,0,17,45,0,6,13,19,54,59,12,0,66,0,9,506,279,19,29,25,23,5.058303886925796,3.410830218850767,0.12094902224212568,0.42222197342886986
185,84,21,32,0,37,109,1,32,13,23,124,105,7,0,65,7,19,853,393,51,79,5,5,4.701030927835052,3.1513751104496874,0.12831818181818183,0.40798863636363647
204,82,21,15,0,28,46,2,11,14,17,44,87,11,0,87,2,14,689,282,27,48,24,24,5.56701030927835,3.621889626917281,0.11999999999999998,0.3695856524427953
107,62,21,28,0,19,55,0,6,21,26,67,68,6,0,53,0,9,545,267,22,61,19,19,4.521880064829822,2.806519144130577,0.051718483536665354,0.4428440246622065
77,36,21,27,0,14,54,1,3,13,33,52,51,8,0,40,0,6,444,226,16,31,20,19,4.248484848484848,2.711661860897647,0.05984199134199135,0.4257316017316017
74,35,16,15,0,14,35,0,2,12,15,31,28,4,0,42,0,3,344,187,14,23,13,13,4.768817204301075,3.286875920110852,0.09882589632589635,0.31300532800532804
114,41,18,20,0,11,50,0,2,19,8,43,48,6,0,50,0,6,443,227,13,24,8,8,4.674089068825911,2.945938979468597,0.1372767857142857,0.33758116883116884
88,21,13,10,0,11,33,0,0,17,12,32,39,4,0,38,0,4,318,180,13,21,11,11,4.631284916201118,2.857654524392381,0.06794944519082453,0.306234512613823
64,30,9,6,0,18,25,0,7,10,7,27,18,3,0,39,0,6,295,162,9,19,14,13,5.158730158730159,3.3747203196518365,0.28777777777777774,0.5799122807017543
76,38,15,25,0,18,48,0,0,15,25,46,46,10,0,47,0,5,414,224,17,39,14,14,4.58008658008658,2.838584779422901,0.018260473588342437,0.28611111111111115
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,14,14,4.2,2.573367875415838,0.05903703703703705,0.3421604938271605
159,49,21,20,0,23,53,0,4,22,18,28,66,6,0,66,0,6,552,267,20,27,11,11,4.940988835725678,3.451354456288466,0.14837944664031624,0.512685551163812
111,52,21,25,0,23,56,0,4,18,33,54,44,7,0,55,0,5,527,254,19,40,16,16,4.704028021015762,2.9022014437778223,0.15691919191919193,0.4573893698893699
85,46,8,20,0,15,40,0,1,10,12,39,46,4,0,33,0,4,365,175,15,26,15,14,4.746958637469587,3.076933735938774,0.12701309974747477,0.38173058712121216
288,80,48,46,0,38,120,0,23,23,33,72,122,13,1,127,0,24,1080,492,33,40,7,7,4.966749792186201,4.666112298951754,0.2627991651205937,0.5749938157081014
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,15,15,4.2,2.573367875415838,0.022380952380952373,0.33095238095238094
192,70,14,26,0,29,41,1,9,20,25,37,70,15,1,74,3,16,644,329,22,30,12,12,5.190542420027817,3.5477042850593783,0.0,0.0
231,90,20,21,0,57,60,0,39,16,26,171,151,4,5,88,2,25,943,466,32,85,19,19,5.126012601260126,3.708810818838183,0.06194620981855023,0.3553053329649074
168,51,20,21,0,17,62,1,11,18,19,83,77,11,0,68,1,13,642,320,21,36,14,13,5.008344923504868,3.354610582379661,-0.03395756029684601,0.2658897649969079
93,36,9,6,0,12,31,2,13,7,14,43,51,3,0,36,1,15,366,201,15,30,18,16,4.774346793349169,3.349329337760227,0.23286650286650284,0.4864619164619165
299,126,30,55,0,79,101,1,13,41,75,146,166,21,0,166,3,17,1312,578,38,98,15,13,4.75557056043214,3.3116824889093674,0.17533847402597402,0.4194615800865801
194,57,11,18,0,49,66,0,35,12,17,254,163,3,29,57,3,30,931,388,27,120,12,12,4.519538188277087,3.3921569879627924,0.0,0.0
72,28,12,11,0,7,29,0,0,10,12,63,34,4,0,24,0,11,325,187,9,32,12,12,4.783333333333333,3.067077401745974,0.1608281392520523,0.46473370832066485
72,34,9,18,0,11,38,0,1,10,14,32,36,4,0,33,0,4,308,182,12,28,12,12,4.652173913043479,3.1132970958255224,0.1777699530516432,0.388943661971831
254,93,25,46,0,44,100,1,16,33,59,127,156,15,1,115,3,16,1074,519,40,82,18,16,4.753236245954692,3.204467662500763,0.0712950170396979,0.4326402321083171
78,32,3,9,0,14,34,1,6,6,8,27,31,0,0,34,0,5,291,180,13,24,15,15,5.180124223602484,3.617865326021784,0.11875901875901874,0.243001443001443
98,32,17,13,0,17,40,0,5,15,11,44,38,2,0,34,0,5,395,194,12,31,18,17,4.330254041570439,2.704494575246124,0.0725366909513251,0.3774206642499327
134,31,16,13,0,23,60,0,2,17,9,88,75,4,0,70,0,17,549,253,19,39,24,20,4.934609250398724,3.243159175330084,0.0888084232152029,0.29042544084916966
169,51,24,42,0,28,51,0,10,27,38,26,79,11,1,90,0,7,635,322,29,31,15,14,4.490909090909091,2.769049354283498,0.04111842105263158,0.2891953441295546
67,21,7,10,0,8,18,0,8,8,14,61,63,1,0,38,2,13,317,169,12,46,9,9,4.560209424083769,3.5346485876874856,0.034659090909090896,0.34105113636363643
127,73,18,26,0,26,68,1,3,15,40,112,108,6,1,62,0,16,664,338,25,54,16,16,4.456410256410257,3.0154752654697328,0.20737209759937034,0.4228005706414797
97,34,6,15,0,23,64,0,3,12,12,79,60,2,0,44,0,10,462,238,17,41,18,16,4.827586206896552,3.228496782603265,0.07015542328042328,0.28406084656084657
57,23,6,10,0,19,22,1,4,7,7,291,161,0,0,29,1,33,521,297,12,98,6,6,4.716546762589928,3.3882233135131075,0.021913580246913585,0.4022971781305114
142,60,15,18,0,25,64,1,13,15,27,119,96,14,0,76,0,16,683,355,21,47,9,9,5.017948717948718,3.3066915309037133,0.08668831168831168,0.45638528138528134
370,112,32,42,0,66,115,1,30,36,24,169,177,12,2,153,3,41,1348,558,39,79,8,8,5.088235294117647,3.3087363039238915,0.097007215007215,0.42077705627705625
216,86,20,32,0,42,65,0,29,26,44,53,109,13,1,100,4,36,849,405,30,52,13,12,4.782249742002064,3.4826984846646085,0.24844444444444444,0.5015555555555555
103,31,12,12,0,17,31,0,8,8,8,40,49,1,0,31,0,13,354,220,14,23,14,14,5.098765432098766,3.6288343949715913,0.12277597402597402,0.3546130952380953
85,26,7,23,0,15,46,0,12,6,24,140,77,8,2,33,4,9,526,258,26,63,9,9,4.715702479338843,3.2139752845779554,0.02307692307692307,0.31858974358974357
194,74,17,27,0,26,81,0,26,13,16,63,89,10,0,65,0,12,703,345,28,65,8,8,4.725,3.0204766343863003,0.06297541743970314,0.198155019583591
168,54,14,14,0,33,63,0,13,12,16,89,86,7,0,45,2,13,620,298,21,52,25,24,4.70098730606488,3.073627870999783,0.04793871252204584,0.3413249559082892
47,17,4,9,0,8,19,1,4,4,7,38,37,2,0,19,2,8,207,145,10,18,9,9,4.804878048780488,3.937591798135082,0.0854154002026343,0.46338145896656546
134,38,13,25,0,17,69,0,4,34,18,63,51,3,0,71,2,8,568,263,21,54,9,9,4.6215780998389695,2.912728145144962,0.13125725900116142,0.37013382958504915
120,43,13,8,0,15,34,0,11,6,5,46,62,1,0,45,0,14,419,224,13,40,15,15,4.948875255623722,3.582665998748318,0.10375878601685054,0.3962167760554857
217,70,29,31,0,48,52,0,6,21,23,29,114,15,0,90,0,11,719,339,24,24,25,24,4.488038277511961,2.923143329616115,0.19533229116562456,0.4289882956549622
107,35,13,16,0,20,39,0,0,10,18,25,32,8,0,47,0,6,391,205,12,18,12,11,5.061465721040189,3.1239792233309123,0.08257993700066872,0.3461621034791767
118,34,15,22,0,23,55,0,3,17,11,61,40,8,0,56,0,7,483,250,18,32,18,17,4.870229007633588,3.04497064336682,0.07733024691358023,0.28918209876543205
65,20,7,12,0,10,32,2,16,9,6,74,52,4,2,32,0,11,345,200,12,31,15,13,4.693266832917706,3.2370016297682325,0.12916666666666668,0.4139880952380952
129,30,21,25,0,25,56,0,18,17,14,53,56,5,0,54,0,12,522,257,24,50,18,18,4.571183533447685,2.8012012283889387,-0.017149292149292155,0.3918597168597168
118,39,17,13,0,23,50,0,4,13,15,37,45,6,0,50,3,8,454,223,14,31,12,11,4.6946107784431135,2.855267220104555,0.15192217743941885,0.5485181867940488
186,68,14,19,0,22,31,1,24,16,19,57,89,8,0,68,1,13,624,335,21,54,18,18,4.991655076495132,3.292168035912475,0.08235558712121212,0.4906148538961039
321,104,36,27,0,69,182,2,22,24,24,256,243,5,0,109,0,33,1429,630,55,144,13,13,4.672238805970149,3.201800858305694,0.05965069413345277,0.4774891774891776
97,33,9,18,0,9,45,1,5,11,13,57,58,7,2,42,0,11,407,233,15,26,14,13,4.573875802997859,2.9828556200020904,0.10679030565394203,0.437371004416459
51,21,14,14,0,11,25,1,7,9,12,34,35,4,1,25,0,7,264,164,13,27,13,13,4.634551495016611,3.250538757627637,0.05974747474747476,0.3287085137085137
95,40,14,20,0,12,50,0,5,15,20,47,57,4,0,51,0,5,432,233,19,31,17,17,4.622448979591836,3.1392863416086163,0.12915100250626566,0.4134085213032581
60,29,7,19,0,15,27,0,0,6,13,44,33,6,0,32,0,5,294,165,12,22,14,13,4.715596330275229,2.894118458615996,0.13360556787386055,0.5006885932495688
106,48,8,23,0,9,51,0,8,17,18,33,40,9,0,48,1,9,444,200,17,17,18,15,4.718106995884773,2.942185406436492,0.10049708624708624,0.42813497613497603
170,55,23,31,0,21,63,2,10,13,27,63,65,4,1,50,0,15,622,319,35,32,10,10,4.732272069464544,3.2658688021899023,0.24720591483346585,0.5282936876049119
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,9,9,4.2,2.573367875415838,0.10749018423437028,0.3769329507701601
95,34,10,11,0,12,38,0,2,12,11,28,43,3,0,50,0,7,358,199,16,25,15,15,5.45273631840796,8.398967100437932,0.20277150385846038,0.421677959721438
100,45,16,17,0,24,38,0,0,17,22,41,54,7,0,45,0,11,429,219,16,26,13,12,4.832989690721649,3.271929247700753,0.11603641456582633,0.3375350140056023
77,35,13,26,0,17,36,0,0,10,15,28,43,4,1,37,0,6,334,200,17,19,8,8,4.718421052631579,3.212307734821927,0.12286324786324787,0.23696581196581198
300,108,27,49,0,67,98,0,22,28,63,94,182,12,0,154,6,43,1189,516,48,55,16,14,4.909818181818181,3.803470553232308,0.055548469387755116,0.30646258503401363
246,123,26,45,0,30,82,0,26,26,22,88,146,13,4,108,0,26,957,476,33,63,9,9,5.073674752920036,3.3090184527647937,0.2120818181818182,0.536739393939394
98,34,11,22,0,14,46,0,9,13,15,36,35,6,0,48,0,8,412,217,15,29,15,15,4.546875,2.720793913367137,0.0,0.0
132,47,8,29,0,19,90,0,12,15,28,148,96,16,2,65,0,15,724,345,22,71,15,14,4.827878787878788,3.602783239756235,0.10376543209876543,0.34397119341563787
99,32,5,15,0,9,34,0,7,4,7,28,49,4,0,32,0,11,323,184,15,23,9,9,4.663101604278075,3.1773118294399056,0.1750788161114248,0.41006728778467916
70,40,16,30,0,15,51,0,10,8,19,52,51,3,0,36,0,6,401,218,13,31,13,13,4.473799126637554,3.0186095272759546,0.03746753246753247,0.26319109461966606
246,95,9,23,0,45,56,1,22,17,24,84,94,8,2,87,2,19,842,402,26,66,27,23,5.246822033898305,3.625567636268225,0.1236474116161616,0.32821022727272736
102,53,20,36,0,26,62,0,3,20,32,65,67,6,0,57,0,9,540,278,28,51,25,24,4.41871921182266,2.81859036512177,0.11316546416546418,0.43187782587782586
201,72,9,28,0,40,63,0,21,12,21,99,107,5,0,63,0,17,756,370,30,74,15,13,4.720231213872832,3.131806652627399,0.1411810411810412,0.34809634809634804
200,46,20,33,0,33,49,1,28,34,38,101,110,6,0,97,1,16,782,365,39,84,11,11,4.525027808676307,3.1382734806087544,0.13620421245421244,0.4017765567765567
84,25,11,26,0,15,45,0,1,11,28,34,42,12,0,40,0,4,385,195,13,25,22,20,4.457943925233645,2.9548685625036883,0.06458333333333334,0.4295138888888889
91,47,5,9,0,20,42,0,0,11,10,33,38,1,0,29,0,5,348,190,12,25,23,21,4.745501285347044,3.08630355892922,0.09074025974025975,0.41827705627705636
24,6,4,3,0,4,7,0,5,4,3,11,11,0,0,14,0,1,101,76,4,10,9,9,4.830357142857143,2.8691851273006583,0.12370579636813404,0.38419041996964076
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,13,4.2,2.573367875415838,0.13641025641025642,0.49572649572649585
108,38,17,31,0,15,57,0,3,11,31,40,61,7,0,41,0,6,454,249,20,30,13,13,4.263565891472868,2.77441677200382,0.10488505747126435,0.2727011494252874
62,33,4,9,0,11,44,0,4,5,13,54,41,3,0,25,0,10,324,179,9,20,16,15,4.670299727520436,3.2039534437130635,0.11166774891774892,0.4005968614718616
133,58,15,14,0,30,70,2,22,11,19,196,125,8,1,65,0,19,738,408,23,103,15,15,4.720046082949309,3.2310080697303807,0.09628901799954433,0.4394679881521986
89,44,9,20,0,9,26,0,0,15,12,22,30,4,0,37,0,10,335,164,9,13,9,9,4.663978494623656,2.97382893294946,0.04550165281872598,0.3935495398910034
137,41,18,27,0,32,51,0,0,14,22,46,49,7,0,56,0,5,516,249,18,43,18,18,4.696649029982363,2.997591386794647,-0.06111111111111111,0.15833333333333333
